,text,label
482,@user wtf saying? cause shithole countries collapse. example destroying @url,hateful
483,mom like ching chong bing bong we're eating bird dinner,offensive
484,keep mind im negro/so open mind got screen door! #impressive #carterv,fearful_abusive_offensive_hateful_normal
485,joyeux anniversaire en retard league legends !,normal
486,@user @user @user @user @user skipping shithole cities. ndetro @url,fearful_abusive_offensive_hateful_normal
487,@user @user @user can't say anything stem orange man. bad mongoloi @url,offensive
488,@user @user back battle bus nigger,offensive
489,truely little mongy! .  @url,offensive
490,indian academic plagued left intellectual terrorism amount hue cry would impact unless restrict @url,offensive
491,fucking retarded fans. durrr jg lost game defense stop them...durrrr,offensive
492,okay white celebrate australia day #auspol,normal
493,@user beautiful life... ching chong ling long,offensive
494,@user girl give 3 days twitter cunt puts ass lockup again. @url,offensive
495,cannot believe i'm sluttyjock wrote sharing teamviewer password. really faggot? haha. pr @url,hateful
496,mongoloid's response @user pointing trump attempt president @url,abusive_offensive_hateful_disrespectful_normal
497,@user @user indian giver racist offensive many natives words like kike spic jap etc. @url,offensive
498,@user @user @user can't believe spic n span van survived wearing make @url,offensive
499,iconic.. factual! best thing slothy little cunt said long time merry saturday filthy ani @url,hateful
500,somebody tell faggot ass poe square up. show 17 dick riders,offensive
501,always nights stopped drinking feel fine morning ones cunt ya,fearful_hateful
502,worry bullshit going godforsaken shithole country leave us alone ca @url,hateful
503,ces migrants qui veulent sinvestir pourleurope @url,normal
504,would beat chink faggot @url,offensive
505,@user looks like he'd call dirty spic hair long &amp; blonde ,hateful
506,@user bonge always going full retard. @url,abusive_offensive_hateful_disrespectful_normal
507,lol new spic rappers different,offensive
508,@user ahahah wtf u he's @user pax messaging cunt @url,offensive
509,@user remove kids usa test fire nukes. country mined shithole needs @url,offensive
510,@user @user fucking cunt,offensive
511,@user @user hey retard 4 injured killed,abusive_offensive
512,@url debating different economic systems models go full retard claiming hy @url,offensive
513,gator chomp faggot shit i've ever seen life.,offensive
514,@user @user @user @user @user better,normal
515,unreal crawling bed 13 hour nightshift next doors yappy little cunt dog wakes ,disrespectful_normal
516,etes-vous daccord avec bernard kouchner qui dit que  nous devrions prendre plus de migrants  @url,normal
517,austin bought chocolates... negro ate them. at?,hateful
518,@user @user ching chong,offensive
519,@user think lil corrected fucking retarded i'm losing brain cells @url,abusive_hateful
520,men democrats see rights illegal aliens ms-13 terrorists etc.,abusive_hateful
521,@user @user @user first thought leftist muslim terrorist. wrong. nee @url,offensive
522,herenni two parts/a personnboricua/spicnpast presentnalive oppressedngiven cultural beautyn. . . @url,offensive
523,smiling like retard  @url,offensive_disrespectful
524,appear mad bomber van cleaned spic-and-span got arrested?,offensive
525,hey cupcake shooter terrorist extremists leftist anti trumper... anti leo thoughts noted. th @url,fearful_abusive_hateful_disrespectful_normal
526,@user @user happy bday @user gay faggot !!,hateful
527,people say grinch leak fake incineroar ain't literally retarded,offensive
528,@user @user @user yes u uneducated spic,hateful_disrespectful
529,@user according fox immigrants card carrying members ms-13... like evil hombres. @url,offensive_hateful
530,hes ching chong chicken nugger lol ; ),offensive
531,@user @user reported twat,offensive
532,@user disgrace wants trash us make another shithole country.... @url,fearful_offensive_hateful_disrespectful_normal
533,1v1 riot shields round 11 cunt fuck game cunt,offensive
534,legally say 'ching chong ping ling',normal
535,@user felt killed bujy  faggot,offensive
536,@user bet didnt kids call names tell go back country lol @url,offensive
537,@user yeah cunt ask i'm goin n shit,offensive
538,@user seeking support filmaker story negro yangaleader forgered revolt first black town free slaver @url,offensive
539,cp3 socked nigga retarded  @url,offensive
540,really dig stories immigrants coming usa making killing shit inspiring fr.,offensive
541,paul joseph watson stuck whiny incel cunt. keep tear jerking quit acting macho hero c @url,fearful_abusive_offensive_hateful_disrespectful
542,@user three four years ago america shithole country. now.,normal
543,fucking retarded,offensive
544,much interest benghazi murders? even care raghead.journalist? nah gun @url,offensive
545,increase much dyke is? like babies dykes take pics iunno i'm drawing wherever,normal
546,tweeted last one. doubling cunt. @url,offensive
547,los quise fucking retarded,offensive
548,@user got bollocks put name face tweet though you? pathetic cunt.,offensive
549,@user @user @user @user russia could become civilized mongol hordes invaded.,offensive
550,@user @user agree let ukrainian refugees better,offensive
551,everytime get train always cunt sat reserved seat ,abusive_offensive_disrespectful_hateful_normal
552,who's serving today faggot #findom,abusive_offensive_hateful_disrespectful_normal
553,saying... tucker carson. cant say anything negro,offensive
554,dan fife biggest retard laconia even close.,offensive
555,raghead hours!!!!!!,disrespectful_normal
556,@user shit piss fuck cunt cocksucker motherfucker tits fart turd twat delete bc obscene af,offensive
557,ever fuck asian girl fucking mongoloid,offensive
558,soros owned company used american tax dollars build app help illegal aliens evade authorities. @url,hateful
559,united gonna ruin fuckin sunday what? lukaku better get dropped shit cunt.,offensive
560,land immigrants one alien simply latest arrival.,offensive
561,@user @user cd projekt ducking socially mongoloid.,offensive_disrespectful
562,@user @user see ching chong,offensive
563,@user @user cunt rude yessi ignore,offensive
564,@user ask trump winning country shithole. ever since tiny trump elected let's vote,offensive
565,@user means #nationalism. fucking twat. #impeachtrumpnow @url,offensive
566,@user boyfriend 24 man old twat one inch dick ya pc faggot lol lol follower @url,offensive
567,fucking faggot @url,offensive
568,so. jonathan chait retarded? @url,abusive_hateful
569,@user yeah negro,offensive
570,@user ninja that?!  seriously guy literally retarded. every likes show @url,abusive_offensive_disrespectful_hateful_normal
571,@user yeah baby mongy,offensive
572,@user @user @user call n**** tell go back country!,offensive
573,@user hurry faggot wanna see,abusive_hateful
574,@user @user silly little cunt think people affected it. plus it' @url,offensive
575,@user forget shithole countries,offensive
576,constantly bashing someone who's dead okay call gay person faggot i'm wrong???,offensive
577,@user support crackdown illegal immigrants... numerous reasons.... wall? wont stop anyt @url,abusive_hateful
578,immigrants edge @user,offensive_normal
579,@user called people shithole countries rapists murderers vehemently stating mi @url,offensive_hateful
580,white says wassup nigger made video calling nigger. @url,abusive_hateful
581,@user always early can't sleep twat,offensive
582,@user god damn fucking retard obviously know fucking saracasm either fucking bitch,offensive
583,@user @user so-called camo designed either colour-blind person utter retard neithe @url,offensive
584,tried play telling hot guy bar. nice try faggot i've seen you.,offensive
585,@user see faggot floor,hateful
586,@user they're hard know ching chong,offensive
587,negro got sample deposition album!,offensive
588,@user yeah. youre scamming punk ass psych degree nigger woman.,offensive
589,go facebook n see one twat blackface might scream,offensive
590,@user @user @user whatever u say spic ( ps. im actually latino),normal
591,ok ching chong @url,offensive
592,@user let's kid ourselves. nonwhite country 99% chance third world shithole one vote.,hateful
593,@user yeah dodge wager course shitter gig retard go get bruises dad,hateful_disrespectful
594,extra retarded time  @url,fearful_disrespectful
595,fuck nigger,offensive_hateful
596,@user @user front group abetting flocking illegal aliens country. good riddance.,normal
597,@user @user probably weeb faggot,offensive
598,dumbasses really think i'm hurt call chink ching chong whatever bish i'm even hurt lmao,offensive
599,@user love mindset label people 'bloke hating feminazis'.,hateful
600,fucking scumbag cunt @url,offensive
601,@user retarded,offensive
602,i'm pussy boynwomen toyyysssni'm spasticnit's cybertasticnyou suck dicknonly aqw spicni @url,offensive
603,@user @user lying because.... ahhh liberal feminazi. gotcha!,offensive
604,@user yep; that's quid pro quo peters supporting refugees,normal
605,yay kelas ching chong today,offensive
606,let's get twat banned. @url,offensive
607,looking replies makes realize mentally retarded people are.nnthis depends situation b @url,offensive_hateful
608,get schwacked faggot. @user,offensive
609,boy harass girls clubs fucking twat,offensive
610,tragic history manchester united cunt tweets that! he's fucking disgrace! @url,offensive
611,@user political violence common feature shithole countries. america part club shitholes?,offensive
612,talk according cristiano challenge:nkoke:you're faggotncristiano:i'm billionaire @url,offensive_disrespectful
